Word,DensityAtRadius0.550,DensityAtRadius0.525,DensityAtRadius0.500,DensityAtRadius0.475,DensityAtRadius0.450,DensityAtRadius0.425,DensityAtRadius0.400,DensityAtRadius0.375,DensityAtRadius0.350,SpearmanAtRadius0.550,SpearmanAtRadius0.525,SpearmanAtRadius0.500,SpearmanAtRadius0.475,SpearmanAtRadius0.450,SpearmanAtRadius0.425,SpearmanAtRadius0.400,SpearmanAtRadius0.375,SpearmanAtRadius0.350,IsNeologism
speech-making,1,3,9,24,66,183,489,1146,2363,0.7372226072793587,-0.3507503589770559,0.4027164233372776,0.3931901522410377,0.37276055490307897,0.3748905878697643,0.3391822927664599,0.34293775916836494,0.3383528427073534,0
pleurisy,281,375,481,634,810,1062,1455,2244,3706,0.48536834680940216,0.47658109843265184,0.4705820333098529,0.45487523105866273,0.4402485202859447,0.40715398406949066,0.3700647213414686,0.315752373917649,0.2754701304328433,0
blin,600,925,1434,2109,3074,4343,5000,5000,5000,0.04429127672287572,0.06431630819159419,0.10452846542874979,0.13584377700691794,0.1516382773200703,0.15845928915888083,0.1659456797026142,0.1659456797026142,0.1659456797026142,0
huckster,10,24,52,109,198,401,825,1556,2719,0.3056863531753582,0.22264548417175253,0.2086177084731484,0.20925396061502696,0.2058118451452406,0.24936323593363707,0.249730395596905,0.25693648069153,0.2630876256773193,0
apiary,0,2,10,44,155,476,1100,2269,4105,NaN,0.45756663228616756,0.13892650697750691,0.05015528859697138,0.13899628464132024,0.1445213914786353,0.17044132340835483,0.2014903713530429,0.23000469599711593,0
combativeness,94,231,435,790,1355,2130,3203,4576,5000,0.21281993747815137,0.14069126657219191,0.1660930130496156,0.14437101591322732,0.16937485875234135,0.17014023185480615,0.1824918142008032,0.18604264414928753,0.18964264428503547,0
pincushion,472,823,1370,2048,2949,4098,5000,5000,5000,0.244801327401139,0.2517519789513678,0.2552196659614303,0.2544324253793336,0.25627308470106047,0.24746760975423002,0.2456399486715257,0.2456399486715257,0.2456399486715257,0
abnegation,240,460,807,1330,1993,2831,3853,5000,5000,0.06047753698228294,0.11523035318652679,0.13870672164810124,0.14407915011128714,0.14471729306974934,0.14359166872549664,0.14829530172579397,0.13821738043762827,0.13821738043762827,0
pugilist,36,89,163,320,572,953,1607,2587,3982,0.5892261298074429,0.5873207976291384,0.5750837110766808,0.5237217388726398,0.46615466059704647,0.42529516112476684,0.38372202717257026,0.3432155923936744,0.3148534056653572,0
hawser,263,419,658,1020,1550,2324,3280,4477,5000,0.11892472787652546,0.1621790295351784,0.19213182816978688,0.22221977467511883,0.23626975154621263,0.24623076501103752,0.253963976615753,0.2538891447259154,0.2551343408297539,0
shammy,39,82,175,383,801,1499,2617,4170,5000,0.40445931852066497,0.3934431810042208,0.36030063185327804,0.3725449829760147,0.34980330320747327,0.33034266472336965,0.3116964619704174,0.2923019222954253,0.2862415785457438,0
perfumery,124,242,424,717,1153,1771,2560,3691,5000,0.19418756911329793,0.2819178789995171,0.2903484799228551,0.32025750722818375,0.31754890698677285,0.30316748142175287,0.2964781758599101,0.28562747501194413,0.2743203070932413,0
massiveness,64,147,277,499,913,1568,2562,3983,5000,0.001162282623873358,0.06901062473397421,0.07434774335685412,0.10564744188325469,0.1225701465735915,0.14017405624489188,0.15315588734224558,0.16918679816616772,0.1735801137380841,0
fennel,392,580,798,1093,1540,2150,3112,4426,5000,0.12893131491066345,0.14159649643241132,0.1441802900758408,0.14046008710042762,0.14227837998509357,0.1472342301483028,0.1546151513302082,0.1628809042200699,0.16436879882272146,0
rower,1,3,5,21,80,247,636,1422,2887,-0.26639136229422206,-0.12526082905507435,-0.03346651496886679,0.12096492439111005,0.144431181475803,0.18251925940964936,0.22519311018783025,0.2304448954342891,0.24498660361588076,0
farthingale,4,17,45,114,249,512,978,1883,3237,-0.01605645656286707,0.19818768707046383,0.20079970388922092,0.15435957913730528,0.17531482165131446,0.14310714154813567,0.134992532258722,0.13849975870059889,0.15266019632257774,0
plinth,1,3,16,60,149,356,743,1489,2718,-0.28599273612732534,-0.14504484068421464,-0.06962040954387241,-0.03078644485216662,0.06006206640776725,0.102579795090361,0.1338590796264075,0.1808018191755609,0.19053747732662152,0
bowstring,82,181,350,675,1161,2004,3144,4657,5000,-0.1274731609727771,-0.030868574620208204,0.012972498435185038,0.04196472533494672,0.08485817924162041,0.1169921961617207,0.1361315538500788,0.1499149296950486,0.15277765661209206,0
joist,329,594,971,1564,2352,3365,4680,5000,5000,0.23715219225375236,0.21703070340875094,0.21984709204626357,0.22630936135701646,0.2400995714306255,0.25267181367390323,0.25752018266388943,0.26123000141142133,0.26123000141142133,0
continence,33,93,217,464,881,1579,2618,3959,5000,-0.1770453617714066,-0.06393375171154958,-0.02561197002700206,0.049196639094536636,0.07648794085839514,0.10518480364846713,0.12979365955893452,0.14854048997701813,0.14971039675781914,0
warnin,804,1044,1359,1756,2318,3020,3952,5000,5000,0.06836264563109876,0.07968090151150965,0.09395983281440734,0.11482938718816221,0.12186243699945545,0.12178496980400032,0.12208802022858929,0.12463448480058058,0.12463448480058058,0
findin,552,692,867,1111,1441,1931,2581,3469,4692,0.058896096586072685,0.06242376037173393,0.07445363501291073,0.09292545385360743,0.11980131912256235,0.13958248499402084,0.15286639294213797,0.15712917197280343,0.1608073906333801,0
proclivity,15,62,172,392,802,1475,2457,3803,5000,0.0668276345041092,0.2443822941323299,0.1923815776419311,0.2301769220069132,0.19863522227567815,0.21973714263713895,0.21858052526949404,0.22757985747460888,0.2255587330334435,0
briskness,37,84,160,280,471,795,1316,2122,3446,0.2046680402900114,0.07633598383256801,0.06019843204034077,0.022284306084658628,0.03463691010577181,0.07511191507609756,0.10579585510115462,0.12673479203615307,0.14801299403563434,0
speciality,3,19,108,347,878,1825,3151,4885,5000,0.3534702623501173,0.01570094597105989,0.2088387666652173,0.24952606772780225,0.24785443454334558,0.24091569712446695,0.24698314090772322,0.24748622623810332,0.24851704623311907,0
preemption,58,141,264,528,959,1643,2523,3825,5000,0.09803742373424504,0.20679913462643446,0.20112707870303376,0.22683252866902148,0.24845507433092465,0.2722243095945657,0.2747538083484035,0.28194263213712856,0.2835087513800116,0
tableland,311,496,765,1102,1568,2240,3132,4239,5000,0.1330173190651751,0.13117001490094957,0.13750037930980535,0.12861379890503372,0.13551935940665466,0.14763410000390895,0.15723659286394617,0.1667237421223999,0.17592429991222422,0
praetor,18,39,70,146,316,636,1194,2236,3713,-0.0940361493181617,-0.06785547514643187,-0.08606437707492008,-0.04072108744819599,-0.06493492236519295,-0.05126955195009951,-0.020830743543664335,0.019351489352204605,0.05799683179025411,0
ori,17,73,212,653,1422,2704,4370,5000,5000,-0.08961989298423727,0.04158812015418961,0.06373951924561916,0.1001021722148653,0.11243739042494956,0.1528364841892133,0.19255331029785208,0.20430873300052718,0.20430873300052718,0
struction,91,163,333,696,1279,2226,3601,5000,5000,0.16285178730474098,0.19070050530296812,0.25640996970991703,0.2833934338751327,0.2747529336681835,0.2602906803744622,0.25842616133294455,0.25694259195606084,0.25694259195606084,0
vesicle,1380,1781,2326,2896,3670,4709,5000,5000,5000,0.3473045281223823,0.34494885065872916,0.33766094729831847,0.33119883514973714,0.3192851601187091,0.3133851588745724,0.31135855699688925,0.31135855699688925,0.31135855699688925,0
triplet,0,0,3,30,110,410,1165,2566,4673,NaN,NaN,-0.17613014868056276,0.01700292856974145,0.017033256843190795,0.05266691436841292,0.11945773199056949,0.13309514386338248,0.1495199447735639,0
steepness,149,266,479,820,1299,2043,3135,4587,5000,0.1664732747423058,0.17232949802847128,0.14728749688791828,0.15466847240516396,0.18320839856427984,0.20628291934635656,0.22609847362828286,0.2344979857232933,0.2370579001193018,0
basswood,355,574,947,1508,2369,3567,5000,5000,5000,0.0038405198897579255,0.028807176518317126,0.06731494715062027,0.10113272197442413,0.13109659446112995,0.1519305816856768,0.17475699561891356,0.17475699561891356,0.17475699561891356,0
nitre,64,143,276,446,683,967,1420,2072,3086,0.32435283355615957,0.3404717823375371,0.33023910081628205,0.34414136536193957,0.34272318850596595,0.34082203426924357,0.34473347610575406,0.3324181564039689,0.30838569152428913,0
door-knob,319,594,969,1590,2468,3597,5000,5000,5000,0.23675212107810048,0.243124650390749,0.2374695570547058,0.23431490453692852,0.233473710172997,0.22773832846180528,0.22562245595293376,0.22562245595293376,0.22562245595293376,0
fox-hunting,0,3,5,27,60,186,447,1003,2001,NaN,0.04750763028360083,0.09981116114775859,0.16262814514748203,0.21802720227563824,0.20591511274182864,0.2329368916040424,0.25012271310491324,0.2384993673818778,0
lugger,239,368,522,817,1265,1896,2875,4149,5000,0.06299067902948961,0.08732798148124128,0.108801258942739,0.13783424730832772,0.1642550165151677,0.1880656054111506,0.20247750128735745,0.21397878758691105,0.21647002714372693,0
dray,36,61,105,211,402,734,1372,2405,3994,0.25219702420764123,0.1905153358782569,0.25905814191169074,0.2519324165551591,0.2321722014401985,0.22665660285305428,0.22431892528144054,0.2249635049628252,0.2371284154830855,0
skull-cap,557,787,1113,1598,2291,3210,4496,5000,5000,0.2833851962160581,0.2816503602847369,0.27033809320242963,0.25170212628872096,0.23006211337076068,0.22596537254036114,0.22121921346532744,0.21806071612439945,0.21806071612439945,0
zur,1570,1841,2142,2538,3063,3773,4689,5000,5000,-0.060376059300515365,-0.04253572948478211,-0.022996682724189057,-0.0030569566340595974,0.023109268550417388,0.050583857873456796,0.07702836023956643,0.08865387818196288,0.08865387818196288,0
gentian,404,588,880,1307,1868,2701,3869,5000,5000,0.02112681522685666,0.03427278637374237,0.04767984953822959,0.06145826995886179,0.08219464776241237,0.10897932667341913,0.12901231582944309,0.1479464322875726,0.1479464322875726,0
foulness,40,74,155,335,637,1145,2001,3183,4910,-0.015891609169738592,0.03200339532415455,0.02788979684966895,-0.009215233506825472,0.001036398939153085,0.022524251213521706,0.0429050439267642,0.0737018875610988,0.09546722129075766,0
